"X1.lambda";"X2.lambda";"X3.lambda";"X4.lambda"
0,0182375;0,0195633;0,0198501;0,0178508
0,0176388;0,0198956;0,0181751;0,0189462
0,0184289;0,0168827;0,0185475;0,0188231
0,0184852;0,0174362;0,018475;0,0170868
0,0181446;0,0199203;0,0184565;0,016707
0,0171055;0,0197433;0,0185342;0,0183496
0,01743;0,0184305;0,0181908;0,0180671
0,0184053;0,0171905;0,0179548;0,0177397
0,0194362;0,0204138;0,0194383;0,018017
0,0189122;0,0168092;0,0181086;0,0184364
0,0180289;0,0182795;0,018786;0,0179837
0,0178477;0,0175855;0,0176342;0,0194985
0,0192562;0,017986;0,0196881;0,0166096
0,0191676;0,0181917;0,0182939;0,0185781
0,0187522;0,0195995;0,0164341;0,0189533
0,0188708;0,0171389;0,0180913;0,0174444
0,0181817;0,0192309;0,0184206;0,0186108
0,0185168;0,0192109;0,0169704;0,0172183
0,0181725;0,0181844;0,0168572;0,0181723
0,0174322;0,0168999;0,0158845;0,0183456
0,02041;0,0194344;0,0197744;0,0180128
0,0177786;0,0168632;0,0171452;0,0184609
0,020791;0,0199665;0,0193145;0,0178422
0,018399;0,0202288;0,0178286;0,0175446
0,0196134;0,0168512;0,0192031;0,0182276
0,0195623;0,0188344;0,0181782;0,0184193
0,0182406;0,0179711;0,0175443;0,0192762
0,0183611;0,0190844;0,0194322;0,0195922
0,0167501;0,0176773;0,016558;0,0159944
0,0187815;0,0181523;0,0180191;0,0163286
0,0179412;0,017418;0,0184182;0,016969
0,0181507;0,0187403;0,0175257;0,0174016
0,0188821;0,0188858;0,0172065;0,0191093
0,0181442;0,0186236;0,0170553;0,0174196
0,018029;0,0176931;0,018609;0,0193969
0,0177821;0,0176043;0,0196591;0,0169156
0,0187626;0,0177602;0,0171192;0,0194057
0,017678;0,0186359;0,0191948;0,018345
0,0189314;0,0187248;0,0183406;0,0178675
0,0192218;0,0167516;0,0174543;0,018395
0,0187892;0,017303;0,0196094;0,0172206
0,0183677;0,0208294;0,0177404;0,0188005
0,0194456;0,0158644;0,0184271;0,0182796
0,0176208;0,0177132;0,0169079;0,0180406
0,0189167;0,018016;0,0191325;0,0174113
0,0186014;0,0179208;0,0173374;0,0188396
0,0184956;0,0198898;0,0189683;0,0181709
0,0167936;0,0176518;0,0170295;0,0187877
0,0187262;0,0185136;0,0166997;0,017598
0,0177235;0,0189276;0,0189252;0,0193272
0,0199685;0,0174229;0,0171708;0,0180787
0,0186088;0,0180581;0,0186225;0,0191609
0,0188293;0,0182759;0,0171226;0,0182355
0,0193654;0,0188561;0,0183099;0,018659
0,0183993;0,0187683;0,0189645;0,0186931
0,0172601;0,0181115;0,0183327;0,0174844
0,0201229;0,0181469;0,0178837;0,0193844
0,0180028;0,0181952;0,0187617;0,018099
0,0188714;0,0176862;0,0187187;0,0178849
0,0168977;0,0180292;0,0186772;0,0181391
0,0195624;0,0183937;0,0175018;0,0174814
0,0165989;0,0185946;0,0181766;0,0187456
0,019138;0,0184299;0,0194285;0,0178387
0,0186817;0,019094;0,0179635;0,0185075
0,0189843;0,0185848;0,0181442;0,0180064
0,0193996;0,0187794;0,0184078;0,0187496
0,0191843;0,018743;0,0194205;0,0186961
0,0176655;0,0185219;0,0182914;0,0171345
0,0174823;0,019404;0,0197855;0,0187316
0,0186919;0,0177731;0,01753;0,0196792
0,0188187;0,0174261;0,019781;0,0191451
0,0180743;0,0173658;0,0169464;0,0171898
0,021833;0,0163669;0,0196115;0,0192766
0,0153053;0,0195583;0,0188399;0,0176752
0,0182922;0,0162243;0,0191022;0,0186565
0,0185035;0,0193093;0,0179816;0,0173397
0,0177907;0,0183364;0,0196599;0,0195462
0,0178827;0,0178793;0,0177107;0,0182009
0,0181368;0,0184787;0,0170273;0,0191899
0,0185809;0,0178068;0,0171645;0,017578
0,01685;0,018646;0,0176421;0,0185465
0,0199534;0,0168612;0,0186788;0,0185099
0,0174406;0,018149;0,0173445;0,0190585
0,0189889;0,018739;0,0186864;0,0190044
0,0175976;0,017761;0,0192867;0,0187682
0,0188036;0,0190827;0,0174184;0,0183749
0,0183501;0,018608;0,0182587;0,0200104
0,019453;0,0199532;0,0178468;0,0167733
0,0164732;0,0172327;0,0192495;0,0188467
0,0205069;0,0195521;0,0170964;0,018909
0,0180692;0,0186499;0,0184039;0,0166618
0,0186387;0,0190324;0,0180165;0,0190593
0,0177982;0,018843;0,0178938;0,0178069
0,0186909;0,0187431;0,0189455;0,0183185
0,0183629;0,0179773;0,0195745;0,0171583
0,0181392;0,0188892;0,0177129;0,0198625
0,0186099;0,0196124;0,0183378;0,018094
0,0202687;0,0186433;0,0179465;0,0170281
0,0177276;0,016983;0,0192835;0,0190654
0,0183928;0,0181759;0,0185378;0,0183355
0,0184166;0,0188419;0,0170372;0,0183998
0,0186494;0,0176009;0,0184729;0,0180572
0,0183699;0,0186414;0,0184721;0,0184884
0,0179666;0,0170997;0,0178877;0,0193929
0,0189594;0,0179586;0,0178183;0,017211
0,0184176;0,0181645;0,0181009;0,018706
0,0174864;0,017405;0,0188754;0,0175947
0,0172465;0,0187427;0,0192431;0,0215145
0,0196079;0,0182365;0,0174662;0,018545
0,0186491;0,019734;0,0169395;0,0175379
0,0188053;0,0193835;0,0186541;0,0180841
0,0173561;0,018927;0,0191033;0,0192059
0,0190123;0,016707;0,01699;0,0170635
0,0187847;0,0177966;0,0183234;0,0198483
0,0187455;0,0183476;0,0178459;0,0174928
0,0201769;0,0177678;0,0191992;0,0194689
0,0199679;0,0166376;0,0165045;0,0178692
0,0181776;0,020213;0,0193445;0,0179812
0,0191855;0,0186711;0,0179588;0,0182804
0,0189726;0,0184162;0,0184954;0,0178137
0,0180573;0,0173822;0,0186914;0,0182004
0,0174439;0,019045;0,0185397;0,0186674
0,0174395;0,0168559;0,0175747;0,0174635
0,0200357;0,0183965;0,0200004;0,0193141
0,017636;0,0183863;0,0173768;0,0173091
0,0202272;0,0203007;0,0194031;0,0172507
0,0163191;0,0173217;0,0184234;0,0191916
0,0198728;0,018544;0,0191845;0,0176145
0,0174097;0,0196834;0,0169376;0,0201134
0,0177008;0,0174873;0,0178018;0,0157347
0,0193926;0,0205987;0,0180868;0,0190786
0,0178554;0,0188173;0,0193379;0,01771
0,0185766;0,0161902;0,0191116;0,0196843
0,018218;0,0187888;0,0182746;0,0185874
0,0185265;0,0176794;0,018404;0,0187398
0,0181245;0,0192139;0,0184578;0,0192641
0,0190474;0,0181127;0,0182384;0,017019
0,0177015;0,0186548;0,0181121;0,0192816
0,017445;0,0178131;0,0190579;0,0180805
0,0189784;0,0182449;0,0187797;0,0196668
0,0172459;0,0188051;0,0167588;0,0166826
0,0188424;0,0184672;0,0199888;0,0189591
0,0181767;0,0178676;0,0188799;0,0172249
0,0195285;0,0183933;0,0193833;0,017917
0,0193406;0,0185186;0,018541;0,0194729
0,0180971;0,0209505;0,0184387;0,0184174
0,0190701;0,0169369;0,0166714;0,0173845
0,0188608;0,0187785;0,0195082;0,0183528
0,0189513;0,0178508;0,0168913;0,0171054
0,0184642;0,0193474;0,0205947;0,0171691
0,018773;0,0191909;0,0169122;0,0175351
0,0194779;0,0173571;0,016417;0,0170179
0,017337;0,0189878;0,0182928;0,0177502
0,0171586;0,0181993;0,0189938;0,0175521
0,0183964;0,0176523;0,0183745;0,019144
0,0176771;0,0183533;0,0176716;0,0185129
0,0180099;0,0182201;0,0182994;0,0190526
0,0174069;0,0187862;0,0193232;0,0158682
0,0181121;0,0173193;0,0187629;0,0161652
0,0182984;0,0193548;0,0192284;0,0193532
0,0171128;0,0181853;0,0176074;0,0181847
0,0185109;0,0191534;0,0179379;0,0187099
0,0170921;0,0190731;0,0188242;0,0185035
0,0194635;0,0181489;0,0175009;0,0192979
0,0198215;0,017645;0,0180192;0,0181584
0,0177214;0,0189504;0,0198039;0,0175489
0,0194515;0,0199921;0,0196416;0,0188917
0,0165;0,0201466;0,016559;0,0170586
0,0187951;0,0181679;0,0190997;0,0179119
0,0184714;0,0196017;0,0185655;0,0189503
0,0193394;0,018136;0,0192759;0,0184506
0,0176672;0,0184536;0,0165147;0,0181115
0,0186618;0,0178908;0,0160955;0,0184757
0,0167897;0,0184518;0,0202273;0,0196485
0,0160634;0,0186655;0,0158794;0,0178322
0,0184276;0,0189036;0,0189761;0,0178663
0,0195743;0,0164617;0,0186775;0,0184582
0,0188499;0,0181783;0,0180193;0,016937
0,0187609;0,0174895;0,0182546;0,0195519
0,0180652;0,0180257;0,0174744;0,0178392
0,0180658;0,0183182;0,0199725;0,0176247
0,0190961;0,019118;0,0190328;0,0191995
0,0175348;0,0185104;0,0181318;0,0172176
0,0172163;0,0184323;0,0175405;0,0181418
0,0200262;0,0193753;0,0190202;0,0185949
0,0200376;0,0192664;0,0176329;0,0191509
0,0176566;0,0184048;0,0189133;0,0192634
0,0199863;0,0169905;0,0182134;0,0186507
0,0179168;0,0187931;0,0192819;0,0184656
0,0173969;0,0206101;0,0182599;0,018983
0,0190112;0,0193733;0,0197138;0,0164913
0,0192915;0,0172618;0,0169497;0,0198277
0,0177831;0,0186103;0,0191136;0,0194613
0,0189474;0,0184848;0,0186833;0,0182473
0,0176188;0,0182768;0,0186582;0,0187647
0,0205562;0,0192557;0,0177518;0,0187431
0,0208299;0,0183034;0,0186138;0,018356
0,0176783;0,0187931;0,0187355;0,0195833
0,0197454;0,0179721;0,0178495;0,017984
0,0170936;0,0186735;0,0193203;0,017784
0,0184752;0,0172109;0,019467;0,0191615
0,0183529;0,0181082;0,0174991;0,0177345
0,0181579;0,0183359;0,0188608;0,0187428
0,0197725;0,0186563;0,0175075;0,0186106
0,0178284;0,0184221;0,0190879;0,0159787
0,0194198;0,0194447;0,0165404;0,0210261
0,019365;0,0188623;0,0202965;0,0168945
0,0170359;0,0188996;0,0184377;0,0189919
0,0193882;0,0186267;0,0179858;0,0178402
0,0168564;0,0178858;0,0180283;0,0187001
0,0190113;0,0186105;0,0182735;0,020105
0,0176589;0,016199;0,0177731;0,0182599
0,0178182;0,0186973;0,019375;0,0174578
0,019657;0,0190133;0,0175899;0,0196721
0,0170846;0,0182407;0,0181614;0,0185522
0,0178406;0,0180172;0,0195176;0,0182328
0,0182768;0,0188389;0,0189843;0,0178094
0,0197295;0,0186193;0,0177354;0,0183207
0,01644;0,0181196;0,020243;0,0181436
0,0184988;0,0194054;0,0150399;0,0177193
0,0193106;0,0171134;0,0168258;0,0187062
0,0179955;0,0188;0,0188281;0,0193305
0,0173312;0,0199412;0,0170759;0,0185219
0,0189577;0,0176617;0,0187659;0,0172229
0,0183773;0,0188362;0,0189033;0,0181929
0,0175507;0,0189992;0,0188275;0,0204323
0,0193116;0,0172401;0,0187915;0,0192145
0,016708;0,0180881;0,0210404;0,0183249
0,0183197;0,0185887;0,0158812;0,0206483
0,0178011;0,0184031;0,0199849;0,0168963
0,018947;0,0191324;0,0180402;0,0176469
0,0189858;0,0176934;0,0175661;0,0183208
0,0189839;0,0170875;0,0196663;0,0181209
0,0190762;0,0191212;0,0163636;0,0179626
0,0188065;0,0181294;0,0189117;0,0197594
0,0183792;0,019297;0,018343;0,0166689
0,0193008;0,0193169;0,0194009;0,0168517
0,0196241;0,0173414;0,0189568;0,0188362
0,0177114;0,0183516;0,018447;0,0182662
0,0186444;0,0177165;0,0176607;0,0197412
0,0182019;0,0184743;0,0173078;0,0169968
0,0187235;0,0172707;0,0203961;0,0199166
0,0166837;0,0187937;0,0191964;0,0172465
0,0194743;0,0194684;0,0172714;0,0188454
0,0163751;0,0192262;0,0192944;0,0183303
0,0193292;0,018328;0,0167369;0,0188934
0,0180199;0,0170607;0,0184721;0,0174553
0,0181602;0,0199921;0,0179158;0,0181129
0,0190635;0,0176672;0,0186375;0,019955
0,0181884;0,0181107;0,0191288;0,0193103
0,0196307;0,0169995;0,0190397;0,0179674
0,0171728;0,0180368;0,0172812;0,0181259
0,0201783;0,0191422;0,0190829;0,0195541
0,0177979;0,0177268;0,0173055;0,0176481
0,0173277;0,0187248;0,0188487;0,0194465
0,0175873;0,0176027;0,0186257;0,0178334
0,0182988;0,0189915;0,0177506;0,0183937
0,018507;0,0180571;0,017398;0,0174628
0,0178173;0,018188;0,018773;0,018762
0,0181802;0,0193297;0,0183123;0,0184444
0,0180561;0,0168245;0,018182;0,0180115
0,0188505;0,0175691;0,0200758;0,0178256
0,0181499;0,0193867;0,0174424;0,0173025
0,0175708;0,0185443;0,0187507;0,0190541
0,0175178;0,0179869;0,0193172;0,018641
0,0189163;0,0180659;0,018397;0,0202563
0,0185956;0,0194057;0,0175864;0,0202709
0,0184838;0,0184577;0,0194335;0,017772
0,0184169;0,0187282;0,0190786;0,0179685
0,0183379;0,0179204;0,0169491;0,0175508
0,0190636;0,0180876;0,0197515;0,0194031
0,0171301;0,017678;0,0168194;0,0186955
0,0187797;0,0188882;0,0211229;0,0180182
0,0181618;0,0182057;0,0175244;0,017891
0,0186359;0,0183852;0,0172633;0,015591
0,0176979;0,0174948;0,018934;0,018799
0,0180595;0,0197286;0,0171824;0,0167561
0,0187414;0,0168492;0,0189625;0,0184461
0,0173468;0,0183289;0,0174032;0,0188599
0,0188841;0,0182834;0,0195906;0,0185978
0,0165734;0,0179863;0,0191527;0,0178352
0,0193268;0,0190776;0,0174166;0,018354
0,0192022;0,0186296;0,0184339;0,016919
0,0160873;0,0183734;0,0177797;0,020765
0,0202947;0,0173007;0,0192167;0,0189116
0,0168696;0,0176095;0,0182743;0,0167588
0,0186024;0,0177302;0,0167788;0,0181805
0,0195102;0,017953;0,0208728;0,0182312
0,0194833;0,019644;0,0166831;0,0181048
0,018926;0,0179009;0,0189312;0,0189996
0,0193381;0,0185985;0,0165909;0,0167387
0,0182153;0,0168861;0,019922;0,0167786
0,0187655;0,0170485;0,0182248;0,0192842
0,0166425;0,0201277;0,0179659;0,0183551
0,0203549;0,0179186;0,0194135;0,0168364
0,0188801;0,0201049;0,0176966;0,0184073
0,0178203;0,0171048;0,0183337;0,0190495
0,0188637;0,0180146;0,0179013;0,0183507
0,0204944;0,0189493;0,0190724;0,0173961
0,0169807;0,0183724;0,0185942;0,0186895
0,0172465;0,0174833;0,0175118;0,018203
0,0197089;0,0190907;0,0208186;0,0182021
0,0171592;0,0188871;0,0190758;0,0180587
0,018384;0,0181274;0,0182178;0,0169299
0,0183766;0,0187141;0,0182313;0,0185316
0,0173606;0,0191148;0,0189288;0,0190601
0,0213825;0,0191546;0,019099;0,0195175
0,0180109;0,0175039;0,0174817;0,0194298
0,0180032;0,0178224;0,0181015;0,0182211
0,0175156;0,0181095;0,0185479;0,0180412
0,0176369;0,0183299;0,0178035;0,0176993
0,0195448;0,0187333;0,0184952;0,0197128
0,0189704;0,0184813;0,0186455;0,0175548
0,0176417;0,0184784;0,0178563;0,0182037
0,0194566;0,0182581;0,0182249;0,0185227
0,0174673;0,018426;0,0181847;0,0162865
0,0191905;0,0172468;0,0187841;0,0179577
0,0174512;0,0166007;0,0184219;0,0182901
0,0187948;0,0183871;0,0183379;0,0185493
0,0177985;0,0191319;0,0178424;0,018868
0,0184618;0,0174236;0,0169997;0,0176923
0,0186272;0,0195481;0,020232;0,0180554
0,0188981;0,0168047;0,016888;0,0182033
0,0176555;0,0175712;0,0190338;0,0182467
0,0183349;0,0199296;0,0189994;0,0197496
0,0181147;0,0185376;0,0193409;0,0179574
0,0178302;0,0186148;0,0179478;0,0186872
0,0169696;0,0186177;0,0199332;0,017982
0,0191284;0,0174403;0,0180227;0,017627
0,0203196;0,0204713;0,0178238;0,0192656
0,0183906;0,0175409;0,0186906;0,0177731
0,019545;0,0177382;0,0181927;0,0189069
0,0197644;0,0174756;0,0186933;0,0177275
0,0175804;0,0188385;0,0183682;0,0185401
0,0186729;0,0179918;0,0194812;0,0184192
0,0169031;0,0194646;0,0173225;0,0190915
0,0186988;0,0179114;0,0201041;0,0177338
0,0180786;0,0175147;0,0184463;0,0170533
0,018709;0,0187659;0,019753;0,0189468
0,0176561;0,0190886;0,0179599;0,0205819
0,0181845;0,0181498;0,0196571;0,0213617
0,0182482;0,018508;0,0161155;0,0180933
0,0188707;0,018279;0,0176439;0,0177166
0,0172702;0,0175501;0,019029;0,0180741
0,0175849;0,0198311;0,0176519;0,0198134
0,0188515;0,0170046;0,0177936;0,01939
0,0166902;0,0196388;0,0183903;0,0169234
0,0184545;0,0168564;0,0185298;0,0186088
0,0197543;0,0200274;0,0194749;0,0186984
0,0179024;0,0166858;0,0185422;0,0182126
0,0191206;0,0203126;0,019278;0,0192043
0,0176336;0,016468;0,0168409;0,0189116
0,0188826;0,0206501;0,0180234;0,0187194
0,0166;0,0164331;0,0189073;0,0201142
0,0174385;0,0161311;0,0181843;0,0165534
0,0181865;0,0189019;0,0200241;0,0193148
0,0184546;0,0166221;0,0180863;0,0185556
0,0178425;0,0192794;0,0195644;0,0182003
0,0194535;0,0177668;0,0170512;0,0187373
0,0176016;0,0184441;0,0177523;0,0180884
0,018094;0,0184694;0,01818;0,0185159
0,0184543;0,0186967;0,0157827;0,0181497
0,0190454;0,0187913;0,0191993;0,0183172
0,0173751;0,0176988;0,0172155;0,0178859
0,0199523;0,0168886;0,0194417;0,0180211
0,0190477;0,0175117;0,0174359;0,0176781
0,0182005;0,019306;0,0187575;0,0173128
0,0164093;0,0186257;0,0178928;0,018029
0,0187833;0,0186716;0,0197482;0,018175
0,0185145;0,0187353;0,0206616;0,0193746
0,0196334;0,0176229;0,0207258;0,0187094
0,0180628;0,0189389;0,0170645;0,0181873
0,0178097;0,0185721;0,0184722;0,0201289
0,0188073;0,0175226;0,0190304;0,0185392
0,0188316;0,0177355;0,0192931;0,0173653
0,0172055;0,0184029;0,0194244;0,0202869
0,0180571;0,0179231;0,0164585;0,0178829
0,0190062;0,018728;0,0191479;0,0165754
0,0178335;0,0192694;0,0182412;0,0191516
0,018949;0,0150002;0,0191307;0,0185414
0,0179923;0,0218734;0,0171224;0,0178623
0,0195164;0,0159159;0,0184044;0,0190951
0,0179189;0,0183001;0,0180924;0,0174167
0,0179233;0,0189257;0,0180111;0,0205773
0,0182753;0,0162684;0,019617;0,0190107
0,0199027;0,0179231;0,0182112;0,0177339
0,0178034;0,0185044;0,0176287;0,0192229
0,0174322;0,0190168;0,0187789;0,0180442
0,0184872;0,0191233;0,0198785;0,0198874
0,0181323;0,0189524;0,0177394;0,0186674
0,0179096;0,0181923;0,0164688;0,0186942
0,0183063;0,0170313;0,0185137;0,0166725
0,0189732;0,0179959;0,0166007;0,0192278
0,0182911;0,0168273;0,0195104;0,0175994
0,0181476;0,019811;0,0182628;0,0179579
0,0181071;0,0197718;0,0176827;0,0171868
0,0184071;0,0167307;0,0182336;0,0196726
0,0189897;0,0198029;0,0194581;0,0177364
0,0186889;0,015943;0,0172552;0,019325
0,0174473;0,0167698;0,0192308;0,0174832
0,0180972;0,0200881;0,0188729;0,0204564
0,0176313;0,0162328;0,0170882;0,0163016
0,0172546;0,0187568;0,0170041;0,0166315
0,0180277;0,0197146;0,0184449;0,0204423
0,018056;0,0194942;0,018025;0,0173658
0,0178218;0,0194188;0,0172699;0,0185254
0,0166862;0,0201424;0,0196672;0,0175896
0,0184268;0,0169233;0,0172048;0,0188079
0,0195628;0,0203155;0,0195089;0,0191776
0,0179979;0,0169102;0,01769;0,0182619
