"X1.lambda";"X2.lambda";"X3.lambda";"X4.lambda"
0,200668;0,199331;0,198196;0,199664
0,200109;0,198824;0,199663;0,200245
0,199586;0,201352;0,200219;0,199221
0,200962;0,199755;0,199907;0,200486
0,199056;0,198593;0,199785;0,199507
0,199766;0,200976;0,200525;0,201613
0,200717;0,19913;0,199319;0,19913
0,198878;0,198304;0,200713;0,200406
0,199672;0,201875;0,200502;0,198987
0,200819;0,197932;0,20004;0,200604
0,199517;0,199327;0,199425;0,199264
0,199508;0,200212;0,200323;0,201186
0,200023;0,199503;0,200292;0,198911
0,19973;0,200217;0,19911;0,198908
0,199184;0,199728;0,200714;0,200611
0,200764;0,198841;0,200549;0,200208
0,198635;0,201212;0,199611;0,200084
0,199297;0,200279;0,200089;0,200415
0,19914;0,199726;0,198913;0,199638
0,200823;0,20028;0,201536;0,200045
0,199563;0,199389;0,199912;0,199784
0,200414;0,199839;0,200315;0,199312
0,200042;0,199082;0,199615;0,198564
0,201135;0,200205;0,19963;0,199913
0,200161;0,200205;0,200716;0,199373
0,199795;0,199486;0,200599;0,199624
0,200508;0,200524;0,199865;0,200299
0,200206;0,199263;0,200018;0,19947
0,200167;0,199113;0,200603;0,201182
0,199899;0,199895;0,19891;0,199116
0,199608;0,199343;0,201181;0,200791
0,200168;0,200066;0,199172;0,19934
0,199911;0,20013;0,198723;0,199782
0,20007;0,19955;0,201363;0,199418
0,200095;0,200444;0,199214;0,20082
0,20103;0,199581;0,199584;0,200002
0,199927;0,200015;0,200056;0,19989
0,199816;0,201289;0,200702;0,199815
0,199325;0,200374;0,199318;0,199934
0,199225;0,199532;0,20074;0,200578
0,199974;0,199881;0,199113;0,19968
0,198988;0,200314;0,200397;0,200877
0,201098;0,199779;0,199705;0,20043
0,1993;0,199845;0,201218;0,199815
0,199242;0,199184;0,19895;0,200672
0,200528;0,201291;0,199355;0,200314
0,199784;0,198733;0,19893;0,20015
0,1999;0,201188;0,201492;0,198856
0,200739;0,199672;0,199352;0,198286
0,199951;0,199401;0,200154;0,201555
0,200942;0,199463;0,200216;0,198442
0,200184;0,200567;0,19987;0,201566
0,200046;0,199578;0,199742;0,198694
0,20023;0,200653;0,199133;0,200317
0,198676;0,200045;0,200296;0,198871
0,198781;0,198605;0,200402;0,198535
0,199011;0,200886;0,199822;0,201472
0,198356;0,199474;0,201041;0,198675
0,199039;0,199323;0,200325;0,201356
0,200767;0,197631;0,200354;0,198584
0,199595;0,197011;0,199673;0,200015
0,201599;0,202081;0,200247;0,200168
0,198505;0,198452;0,198148;0,199833
0,198871;0,201078;0,197961;0,199731
0,200738;0,198875;0,200957;0,199752
0,199243;0,199805;0,198382;0,199555
0,201251;0,199708;0,201814;0,19914
0,198213;0,200255;0,198918;0,2008
0,201555;0,200585;0,198993;0,201019
0,198348;0,200161;0,200257;0,199237
0,201476;0,20013;0,199565;0,199773
0,198508;0,200976;0,199958;0,199228
0,201469;0,198972;0,200119;0,20057
0,200307;0,19939;0,199057;0,201963
0,201495;0,200499;0,198918;0,200122
0,198433;0,19988;0,20069;0,200473
0,197868;0,201725;0,201288;0,199455
0,202029;0,19843;0,201377;0,200118
0,201802;0,201818;0,20277;0,199983
0,201684;0,197981;0,202037;0,200144
0,198348;0,202133;0,199414;0,199845
0,202076;0,201802;0,199568;0,198837
0,200269;0,198016;0,200507;0,199329
0,199561;0,201515;0,199373;0,19906
0,199805;0,199213;0,200236;0,200418
0,200299;0,201051;0,199886;0,200435
0,198959;0,199249;0,20035;0,199582
0,200108;0,200743;0,200123;0,199809
0,199281;0,199231;0,199633;0,198584
0,199547;0,201254;0,199858;0,201502
0,200263;0,201921;0,199975;0,199076
0,200468;0,197702;0,200258;0,201088
0,199154;0,200324;0,200127;0,20173
0,200859;0,199564;0,200015;0,198286
0,199009;0,200309;0,199084;0,200361
0,199692;0,200758;0,199175;0,198588
0,201015;0,199347;0,200806;0,200898
0,200966;0,200985;0,20004;0,199093
0,199256;0,20042;0,198641;0,198228
0,199842;0,198412;0,201341;0,201386
0,200531;0,201557;0,200296;0,198453
0,199935;0,19832;0,199131;0,201933
0,20004;0,201634;0,201718;0,20032
0,199923;0,1984;0,19856;0,199174
0,199935;0,200651;0,201122;0,201007
0,199198;0,19999;0,199502;0,200454
0,199251;0,19995;0,199632;0,199599
0,199699;0,200067;0,202571;0,200415
0,199199;0,19949;0,198097;0,199605
0,201414;0,199855;0,198086;0,200263
0,197355;0,200451;0,200157;0,199315
0,202566;0,199551;0,198643;0,199534
0,198721;0,200629;0,200572;0,20093
0,198731;0,200691;0,199523;0,199265
0,201513;0,198493;0,199189;0,199544
0,198367;0,201454;0,200449;0,199597
0,200994;0,198786;0,197702;0,200351
0,200476;0,200769;0,202373;0,199304
0,200085;0,199312;0,197975;0,199256
0,19893;0,200694;0,20194;0,201245
0,199967;0,200442;0,198408;0,199474
0,200393;0,199706;0,201459;0,200116
0,198819;0,201614;0,202469;0,199325
0,200002;0,198789;0,198328;0,199808
0,19968;0,200568;0,20168;0,20103
0,1991;0,199408;0,197563;0,199982
0,198598;0,200449;0,200934;0,199044
0,201364;0,199564;0,199124;0,200965
0,200398;0,200078;0,198595;0,199122
0,199278;0,201388;0,197964;0,199156
0,199313;0,198831;0,201977;0,19989
0,200806;0,199403;0,199179;0,199011
0,200799;0,200613;0,200295;0,20072
0,19919;0,199167;0,200343;0,19913
0,1983;0,198955;0,199763;0,201127
0,201451;0,201102;0,199974;0,198558
0,198471;0,199051;0,200064;0,198738
0,198853;0,199571;0,198823;0,198066
0,198855;0,200433;0,199307;0,202081
0,200855;0,199912;0,200543;0,20093
0,198652;0,198704;0,199347;0,201627
0,20024;0,200923;0,199852;0,198223
0,199561;0,199277;0,201287;0,200534
0,200668;0,200536;0,19883;0,199674
0,199198;0,200882;0,201187;0,199747
0,202128;0,199808;0,199357;0,199469
0,200118;0,200107;0,20038;0,201809
0,200123;0,20097;0,200427;0,198902
0,201115;0,199919;0,199153;0,199899
0,198828;0,199619;0,201008;0,201111
0,201144;0,200608;0,199355;0,199322
0,199931;0,199934;0,201543;0,199775
0,200593;0,200003;0,198084;0,200395
0,20011;0,198975;0,198201;0,19961
0,199708;0,198248;0,199803;0,200433
0,201016;0,201283;0,200214;0,198512
0,200653;0,199482;0,199376;0,202026
0,201191;0,19907;0,200892;0,197563
0,200244;0,200489;0,198913;0,200181
0,19983;0,200744;0,201341;0,200095
0,200101;0,200996;0,199314;0,200747
0,201167;0,200179;0,200256;0,199745
0,200111;0,200204;0,199468;0,200332
0,199976;0,199341;0,198239;0,19882
0,198462;0,20043;0,201807;0,199317
0,198867;0,199643;0,199228;0,200934
0,199626;0,200199;0,201657;0,199104
0,201021;0,200485;0,199844;0,198591
0,199796;0,200684;0,200558;0,20025
0,201497;0,200712;0,199687;0,199634
0,19843;0,201422;0,200525;0,200017
0,198122;0,198868;0,199564;0,200013
0,198736;0,200592;0,199166;0,199467
0,199246;0,201467;0,200513;0,199197
0,200928;0,198868;0,199892;0,201004
0,198837;0,201523;0,198807;0,198136
0,20107;0,200837;0,200009;0,199996
0,199197;0,199185;0,200231;0,199956
0,19857;0,198536;0,201221;0,199905
0,201295;0,201141;0,198743;0,200234
0,198723;0,20082;0,200872;0,199633
0,19918;0,199112;0,199739;0,200893
0,199194;0,201446;0,20122;0,201256
0,200767;0,199114;0,199961;0,199257
0,199341;0,201454;0,19959;0,200365
0,198899;0,198305;0,198783;0,200409
0,201184;0,199208;0,19933;0,201561
0,200248;0,200041;0,199052;0,199921
0,197839;0,200401;0,200718;0,199187
0,202192;0,198816;0,199065;0,20078
0,199811;0,200646;0,200926;0,199219
0,200496;0,198786;0,199335;0,199714
0,199794;0,201598;0,201064;0,199497
0,199801;0,198902;0,202384;0,201367
0,199684;0,200588;0,198056;0,1989
0,200626;0,199213;0,201831;0,200174
0,19941;0,199435;0,198325;0,199611
0,199819;0,200543;0,201592;0,200705
0,200267;0,200118;0,199156;0,199735
0,199239;0,201539;0,201713;0,199923
0,198723;0,19912;0,196891;0,199987
0,199075;0,200617;0,197734;0,201104
0,199711;0,198939;0,201872;0,200497
0,200363;0,200199;0,197997;0,200513
0,201203;0,199454;0,202207;0,201083
0,200183;0,199963;0,197638;0,198994
0,198899;0,198221;0,202478;0,203151
0,20015;0,20204;0,197514;0,197807
0,201032;0,200426;0,20243;0,200256
0,1988;0,200883;0,197499;0,200212
0,201499;0,199378;0,202512;0,199847
0,198813;0,200646;0,201201;0,200173
0,201372;0,199669;0,201545;0,200021
0,198892;0,198922;0,198423;0,200954
0,200501;0,200337;0,201579;0,200375
0,199761;0,199175;0,199085;0,2001
0,198837;0,199703;0,198204;0,19914
0,201131;0,19971;0,201988;0,199985
0,20176;0,199726;0,198766;0,199574
0,199618;0,200871;0,198638;0,198341
0,200443;0,200879;0,200658;0,200322
0,199614;0,199442;0,199637;0,199217
0,200348;0,200576;0,201017;0,198658
0,20198;0,199614;0,198682;0,201331
0,199084;0,200197;0,199673;0,199403
0,199085;0,199482;0,198007;0,199769
0,199713;0,200355;0,201151;0,201008
0,199545;0,200035;0,199623;0,200597
0,200301;0,199427;0,200101;0,198657
0,200182;0,199825;0,199949;0,19944
0,19985;0,201101;0,200015;0,200594
0,200272;0,197513;0,199418;0,199721
0,199673;0,20077;0,199745;0,201225
0,20005;0,199321;0,198866;0,200378
0,199794;0,201282;0,199502;0,19959
0,20024;0,200724;0,200188;0,199325
0,200291;0,200393;0,199016;0,201085
0,200209;0,200557;0,200638;0,199436
0,198241;0,199555;0,200545;0,200535
0,201622;0,200587;0,200701;0,202191
0,199315;0,20033;0,199287;0,20093
0,201633;0,198344;0,200952;0,199892
0,198464;0,19991;0,199821;0,199239
0,200866;0,199806;0,199701;0,200626
0,199404;0,199587;0,200287;0,200026
0,201628;0,200386;0,199138;0,19885
0,20146;0,199761;0,200102;0,200906
0,198583;0,199024;0,199841;0,198876
0,201304;0,199527;0,200234;0,201082
0,201388;0,199524;0,199942;0,199112
0,199801;0,198859;0,199652;0,200849
0,200723;0,199373;0,19924;0,199011
0,198673;0,200723;0,198213;0,199754
0,198806;0,199962;0,202221;0,200042
0,201148;0,200044;0,1978;0,200054
0,197606;0,200301;0,201453;0,199399
0,197959;0,201067;0,201702;0,200459
0,199298;0,201342;0,198232;0,200384
0,20077;0,198103;0,198343;0,200663
0,202119;0,202088;0,198753;0,199544
0,197323;0,198277;0,201664;0,199957
0,197697;0,201653;0,198103;0,199094
0,198647;0,201461;0,20013;0,199174
0,202165;0,198706;0,200157;0,200699
0,199441;0,20048;0,199567;0,200743
0,199422;0,20046;0,199273;0,197991
0,199317;0,199473;0,200957;0,199105
0,200708;0,200998;0,199934;0,200808
0,199259;0,200988;0,201966;0,199461
0,197986;0,198869;0,199461;0,199913
0,198326;0,199493;0,200564;0,200132
0,200552;0,199966;0,200472;0,20027
0,199331;0,200224;0,199505;0,199918
0,199713;0,199547;0,199807;0,199197
0,201349;0,199697;0,200018;0,200734
0,197361;0,200066;0,20035;0,199502
0,199974;0,2007;0,198491;0,199741
0,200483;0,198812;0,200397;0,199731
0,200469;0,200253;0,199716;0,200455
0,201273;0,199604;0,200931;0,199345
0,199573;0,198784;0,199233;0,200732
0,199155;0,201236;0,201155;0,200845
0,201033;0,199852;0,19862;0,198727
0,198528;0,20083;0,200436;0,201198
0,200538;0,199444;0,199462;0,19862
0,201112;0,199545;0,201483;0,201439
0,19959;0,200469;0,198481;0,199188
0,200069;0,199292;0,199588;0,201007
0,199194;0,200566;0,201094;0,199543
0,200801;0,200287;0,199696;0,200086
0,200965;0,201736;0,200131;0,199896
0,20092;0,198781;0,200699;0,200544
0,200497;0,200792;0,199687;0,19974
0,199933;0,199071;0,201116;0,200827
0,198288;0,200829;0,199752;0,199284
0,201723;0,199094;0,20054;0,200645
0,199001;0,20167;0,199653;0,19937
0,200263;0,198628;0,200859;0,199333
0,200656;0,200709;0,199514;0,200177
0,200534;0,200514;0,200769;0,201213
0,200447;0,200559;0,200833;0,199429
0,199712;0,201986;0,198645;0,200579
0,200739;0,200701;0,201266;0,200461
0,198524;0,199099;0,2019;0,200342
