"X1.lambda.1.";"X2.lambda.1.";"X3.lambda.1.";"X4.lambda.1.";"X1.lambda.2.";"X2.lambda.2.";"X3.lambda.2.";"X4.lambda.2.";"X1.lambda.3.";"X2.lambda.3.";"X3.lambda.3.";"X4.lambda.3.";"X1.lambda.4.";"X2.lambda.4.";"X3.lambda.4.";"X4.lambda.4.";"X1.lambda.5.";"X2.lambda.5.";"X3.lambda.5.";"X4.lambda.5.";"X1.lambda.6.";"X2.lambda.6.";"X3.lambda.6.";"X4.lambda.6.";"X1.lambda.7.";"X2.lambda.7.";"X3.lambda.7.";"X4.lambda.7.";"X1.lambda.8.";"X2.lambda.8.";"X3.lambda.8.";"X4.lambda.8.";"X1.lambda.9.";"X2.lambda.9.";"X3.lambda.9.";"X4.lambda.9.";"X1.lambda.10.";"X2.lambda.10.";"X3.lambda.10.";"X4.lambda.10.";"X1.lambda.11.";"X2.lambda.11.";"X3.lambda.11.";"X4.lambda.11.";"X1.lambda.12.";"X2.lambda.12.";"X3.lambda.12.";"X4.lambda.12.";"X1.lambda.13.";"X2.lambda.13.";"X3.lambda.13.";"X4.lambda.13.";"X1.lambda.14.";"X2.lambda.14.";"X3.lambda.14.";"X4.lambda.14.";"X1.lambda.15.";"X2.lambda.15.";"X3.lambda.15.";"X4.lambda.15.";"X1.lambda.16.";"X2.lambda.16.";"X3.lambda.16.";"X4.lambda.16.";"X1.lambda.17.";"X2.lambda.17.";"X3.lambda.17.";"X4.lambda.17.";"X1.lambda.18.";"X2.lambda.18.";"X3.lambda.18.";"X4.lambda.18.";"X1.lambda.19.";"X2.lambda.19.";"X3.lambda.19.";"X4.lambda.19.";"X1.lambda.20.";"X2.lambda.20.";"X3.lambda.20.";"X4.lambda.20.";"X1.lambda.21.";"X2.lambda.21.";"X3.lambda.21.";"X4.lambda.21."
0,027393;0,0265708;0,0270969;0,0266452;0,0275888;0,0275405;0,0279526;0,0263568;0,0276676;0,027739;0,0279899;0,0274623;0,0177434;0,019934;0,0199724;0,0180525;0,0181279;0,018604;0,0204151;0,0187978;0,0187332;0,0189933;0,0190718;0,0175351;0,0138544;0,0136134;0,0118908;0,0114683;0,00939095;0,0112554;0,00982511;0,00924833;0,0109173;0,00930894;0,0122284;0,00975607;0,00382311;0,00270101;0,00260376;0,00221558;0,00346214;0,00448007;0,00277604;0,0022857;0,00343474;0,00370376;0,00365715;0,00327613;0,00803649;0,00891633;0,00798781;0,00815383;0,00911734;0,00833308;0,0106969;0,0109568;0,00776227;0,00922754;0,00928863;0,00818502;0,0153341;0,0142903;0,0135839;0,0152231;0,0144365;0,0143011;0,0154508;0,0146615;0,0141409;0,0156364;0,0141771;0,0153157;0,0136463;0,0136903;0,0148676;0,0140377;0,0142565;0,012477;0,0147502;0,0154246;0,0134419;0,0151603;0,0136406;0,0133646
0,0269187;0,027794;0,0272524;0,0257595;0,0279618;0,0271629;0,0260596;0,0269308;0,0285901;0,0267593;0,0267805;0,0260514;0,018306;0,0183434;0,0188465;0,019836;0,0167686;0,0188283;0,0196659;0,0200884;0,0183857;0,0191618;0,0186476;0,0188498;0,0118455;0,00838344;0,0126792;0,011748;0,00977483;0,0109812;0,0112753;0,0116127;0,0109809;0,0118982;0,00989791;0,0108766;0,00575501;0,00545155;0,00288759;0,00404493;0,00358825;0,00424639;0,00438213;0,00476413;0,00268897;0,00322751;0,00407211;0,00386701;0,00752251;0,00914005;0,00687356;0,0080399;0,00668294;0,00829982;0,00837516;0,00878708;0,00832361;0,00858009;0,00974592;0,00899724;0,0160204;0,0130501;0,0146309;0,0154227;0,0130731;0,0133331;0,014479;0,015496;0,0135764;0,013666;0,0139127;0,0143314;0,013057;0,0136173;0,0134304;0,0161817;0,0149444;0,0151242;0,0125853;0,0148326;0,0133481;0,013238;0,0137281;0,0155742
0,0273482;0,0274551;0,0270438;0,027409;0,0265298;0,027192;0,0256003;0,0260061;0,029967;0,0267392;0,0282849;0,0259651;0,0177408;0,018548;0,0191116;0,0199881;0,0176275;0,0190765;0,019225;0,0200421;0,0172251;0,0185879;0,0176579;0,0192944;0,0107801;0,0102651;0,0114574;0,0111504;0,011677;0,00943423;0,011916;0,0113614;0,0105954;0,0123485;0,0102051;0,0114692;0,00556075;0,00360323;0,00385642;0,00450163;0,00412899;0,00353574;0,00491872;0,00258893;0,0032503;0,00403456;0,00361974;0,00267645;0,00704456;0,00952713;0,00759476;0,0069739;0,00801447;0,00944377;0,00834454;0,00881044;0,00948227;0,00753974;0,0101537;0,00944918;0,0170028;0,0127347;0,0136497;0,0127929;0,0140955;0,0138286;0,0149673;0,0133753;0,0127075;0,0135257;0,01382;0,0137298;0,0125876;0,0124373;0,0136954;0,0137695;0,0138703;0,0138551;0,0125343;0,0139568;0,0142512;0,0138555;0,0133356;0,0131651
0,0260237;0,0267003;0,0258024;0,0271689;0,0268178;0,026819;0,0279479;0,0285785;0,0281762;0,0262899;0,0257955;0,0263621;0,0199217;0,0176394;0,0212709;0,0177589;0,022641;0,0196853;0,0194999;0,0177519;0,018511;0,0196093;0,0192971;0,0207034;0,0113126;0,0106261;0,00892515;0,0111116;0,0108468;0,00996612;0,0102074;0,00875126;0,0107195;0,0109213;0,0106674;0,0131622;0,00457754;0,00456347;0,00447267;0,00489861;0,00264562;0,00264805;0,00339842;0,00147002;0,0029218;0,00429585;0,00343496;0,00409671;0,0103102;0,00936571;0,00897091;0,00992731;0,00863922;0,00891581;0,00878807;0,00844743;0,00805505;0,0092056;0,00869198;0,00944594;0,0128738;0,0128134;0,0148442;0,0128473;0,0126978;0,0141725;0,0142082;0,0148725;0,0151508;0,0148882;0,0154433;0,0173582;0,0137676;0,015314;0,0148045;0,0136677;0,0140203;0,0143862;0,0126997;0,0145636;0,0118622;0,0135605;0,01398;0,0136645
0,0259248;0,0269474;0,0276741;0,0258741;0,0266586;0,0256718;0,0262955;0,0286074;0,0278334;0,026524;0,0275212;0,0258797;0,0189822;0,0184777;0,0188931;0,0187377;0,0232523;0,018599;0,0193275;0,0172983;0,0189832;0,0186268;0,019208;0,0209244;0,0109788;0,00929023;0,0122627;0,0113507;0,0108319;0,0118133;0,0119752;0,00955038;0,0107922;0,0101342;0,0115561;0,0127632;0,00499658;0,00465483;0,00472408;0,00452513;0,00262481;0,00343854;0,0035491;0,00244499;0,00249412;0,00403576;0,00400301;0,00334846;0,0104216;0,00874441;0,011546;0,00988697;0,00851358;0,0105212;0,00814265;0,00980245;0,00834766;0,00847063;0,0073006;0,0103006;0,0137793;0,0125243;0,0140427;0,0133727;0,0132315;0,0133429;0,0140834;0,0158626;0,0144962;0,0149705;0,0137704;0,0156801;0,0138819;0,0149251;0,0130711;0,0135499;0,012836;0,0128296;0,0145972;0,0134596;0,0129989;0,0121975;0,0144788;0,0130541
0,0277164;0,0275048;0,0269457;0,025996;0,0267908;0,0262838;0,0268628;0,0282844;0,0254765;0,0280957;0,0271133;0,0258406;0,019306;0,0187829;0,020113;0,0187775;0,0181514;0,0197803;0,0190189;0,017083;0,0196733;0,0203584;0,017378;0,0203209;0,010523;0,0113668;0,0103641;0,0113104;0,00961249;0,0105265;0,0103923;0,00982936;0,0106936;0,0112236;0,0122469;0,012771;0,00442675;0,00321887;0,00239188;0,004565;0,00274557;0,0049522;0,00293191;0,00243951;0,00285355;0,0040335;0,0047154;0,00387325;0,0076791;0,00947182;0,00775469;0,00942673;0,00844884;0,00905781;0,00856131;0,00995522;0,00892276;0,00900833;0,00977148;0,0100375;0,0150166;0,0138324;0,0132826;0,0132773;0,01485;0,0149732;0,0138173;0,0158043;0,0143485;0,0139549;0,0159066;0,0158427;0,0138265;0,0140011;0,013328;0,0141428;0,0133276;0,0149025;0,0140088;0,0136568;0,0123395;0,0145332;0,0134428;0,0135078
0,0275937;0,0280783;0,0285413;0,028623;0,0278602;0,025692;0,0243501;0,0271207;0,0261915;0,026873;0,0276116;0,0279151;0,0188295;0,0187247;0,0203717;0,019176;0,0195664;0,0188215;0,0202344;0,0193983;0,01826;0,0209254;0,0198083;0,0189255;0,0115101;0,0111849;0,0114981;0,00945274;0,013953;0,0111347;0,0125815;0,0111765;0,00958491;0,0107679;0,0102796;0,0127364;0,00425713;0,00412998;0,00226951;0,00450181;0,0035408;0,00342345;0,00229221;0,00490159;0,00337494;0,00322653;0,00427139;0,00310913;0,00883657;0,00879756;0,00825259;0,00848023;0,0101958;0,00834023;0,0103581;0,0087258;0,00882779;0,0081942;0,0113463;0,00923142;0,0155197;0,0143139;0,0131317;0,017051;0,0125318;0,0136661;0,0136864;0,0136588;0,0151699;0,0147374;0,0146672;0,0135793;0,0139246;0,0140135;0,0134687;0,0135868;0,0137409;0,0139133;0,0150244;0,0156202;0,0118851;0,0132167;0,0139804;0,0129893
0,0276483;0,02696;0,0276003;0,0278352;0,0279299;0,0262547;0,0247405;0,0286646;0,0264668;0,0280873;0,0272653;0,0275696;0,0197807;0,0187584;0,0209231;0,0170984;0,0196784;0,0190786;0,019897;0,0187062;0,0191325;0,0191428;0,0196916;0,0165522;0,0122365;0,0104283;0,0115357;0,00955904;0,0115382;0,011933;0,0116531;0,0111373;0,00971535;0,0101486;0,0104551;0,0101076;0,00409456;0,00304261;0,0021077;0,00451693;0,0027141;0,0035712;0,00228574;0,0043823;0,003453;0,00556659;0,00408516;0,00431179;0,0089517;0,011052;0,00773163;0,00836337;0,00916636;0,0102729;0,0105105;0,00871621;0,00706955;0,0098459;0,0106153;0,00792803;0,0132539;0,0142574;0,0122758;0,0134916;0,0150588;0,0126234;0,0135699;0,0140357;0,0133496;0,0132568;0,013482;0,0154294;0,0152533;0,0124139;0,0133579;0,0135304;0,0137915;0,0148841;0,0151397;0,0135823;0,0143935;0,0143385;0,013908;0,0134806
0,0278036;0,0280424;0,0254134;0,028135;0,0277565;0,025233;0,0270377;0,0283252;0,0253762;0,0251555;0,027291;0,027739;0,0193976;0,0187915;0,0185585;0,0168051;0,018724;0,0202222;0,0198491;0,0186034;0,0194299;0,0186146;0,0181071;0,0172309;0,00975077;0,00931087;0,0107392;0,0096994;0,0109956;0,0125458;0,0123958;0,01157;0,00995854;0,0101835;0,010269;0,0104886;0,00435524;0,00386812;0,00490221;0,00437647;0,00452477;0,00422546;0,00440151;0,0043444;0,00529573;0,00303352;0,0028447;0,00371618;0,00840709;0,00823805;0,00958923;0,00818145;0,00907071;0,00959487;0,00671572;0,00860125;0,00773876;0,00931133;0,0110823;0,00803809;0,0141442;0,0141605;0,0135577;0,0137646;0,0154265;0,0151812;0,0143657;0,0141394;0,0154686;0,015769;0,0132899;0,0149577;0,0139776;0,01283;0,0136481;0,0140136;0,0151723;0,0134569;0,0132425;0,0134611;0,0140599;0,0118088;0,014303;0,0132051
0,0245462;0,0271549;0,0260502;0,0280991;0,0267227;0,0258314;0,0269934;0,0282473;0,0273172;0,0266089;0,0250735;0,0272642;0,0184299;0,0197747;0,0197683;0,0173058;0,018557;0,0184422;0,0182114;0,0184984;0,0194081;0,0188185;0,0174211;0,0175941;0,010529;0,00948095;0,0108798;0,01031;0,0123027;0,0111007;0,0115722;0,0116934;0,0104178;0,00957566;0,0110924;0,0106338;0,00305209;0,00403132;0,00536758;0,00466418;0,00431772;0,00302434;0,00646802;0,00535509;0,00456935;0,0036696;0,00662742;0,00369292;0,00799867;0,00898967;0,00877044;0,00844331;0,00944271;0,00942976;0,00933902;0,00865582;0,0092085;0,00935842;0,00801265;0,00806298;0,0155662;0,0158496;0,0152821;0,0135605;0,0137143;0,012992;0,0147849;0,0141387;0,0141963;0,0140341;0,0145525;0,014864;0,0150283;0,0141114;0,0162213;0,0143622;0,0128091;0,0133527;0,0151159;0,0134206;0,0142034;0,0130166;0,0143729;0,0129502
0,0272614;0,0259522;0,0264651;0,0271018;0,0254114;0,0269485;0,0289449;0,0277981;0,0251034;0,0287025;0,0255423;0,0281103;0,0184919;0,0201244;0,0184184;0,0193866;0,0190027;0,0181765;0,0188952;0,0188267;0,0184662;0,0178304;0,0187246;0,018437;0,00959325;0,00849058;0,00900644;0,0104366;0,0100926;0,0126556;0,0103931;0,0109638;0,0102042;0,00906719;0,0102892;0,0103748;0,00448406;0,00394296;0,00528546;0,00347954;0,00486244;0,0056812;0,0051457;0,00568356;0,00281219;0,00428798;0,00466789;0,00306757;0,0082495;0,00946743;0,00827945;0,0080993;0,00933327;0,0089136;0,00913566;0,0088129;0,0069531;0,0085618;0,00821716;0,00788643;0,0121551;0,0132313;0,0130456;0,0155151;0,0131243;0,0142566;0,0136043;0,0137337;0,0158777;0,0146313;0,0139653;0,0155886;0,0129464;0,0118065;0,0142695;0,0137673;0,0112533;0,0137945;0,0141288;0,0130947;0,0140014;0,0133465;0,0133612;0,0142065
0,028229;0,028384;0,0273014;0,0283254;0,0286448;0,0282703;0,0276598;0,027218;0,0261309;0,0277558;0,0269272;0,0262044;0,0197652;0,0173601;0,0185938;0,017935;0,0187364;0,0199059;0,0180849;0,0190859;0,0181702;0,0199294;0,0193669;0,0200731;0,0106942;0,0139325;0,00968249;0,00949721;0,010901;0,00969602;0,0111232;0,0110016;0,01116;0,0111183;0,0128027;0,0116153;0,00453467;0,00407315;0,00435555;0,0049709;0,00469034;0,00224554;0,00375183;0,00398061;0,00308759;0,00338997;0,00314213;0,00318151;0,0104243;0,0101008;0,00836744;0,00985996;0,009247;0,00915409;0,00897773;0,00902613;0,00930689;0,0101512;0,00840392;0,00864308;0,0147266;0,0141365;0,0138821;0,0138619;0,014062;0,012379;0,0153205;0,0137299;0,0151283;0,0147119;0,0140268;0,0151877;0,0153501;0,0140602;0,0134388;0,0142903;0,0148771;0,0154148;0,0135779;0,013488;0,0131969;0,0145428;0,0142788;0,0144116
0,0269454;0,0253693;0,0279092;0,0285691;0,0277199;0,0273336;0,0256232;0,0277268;0,0255178;0,0255381;0,0272672;0,0281966;0,0192507;0,0178018;0,020259;0,0165878;0,0186955;0,0193238;0,0178198;0,0191306;0,0186654;0,0191914;0,0197506;0,0204064;0,0104098;0,0122345;0,0122077;0,0120582;0,0100305;0,0113231;0,0119563;0,0134734;0,0118231;0,0116222;0,0115005;0,0101387;0,00557231;0,00368275;0,00280993;0,00369671;0,00514497;0,005311;0,00382607;0,00319386;0,00438359;0,00322082;0,00532497;0,00391122;0,00922466;0,00775619;0,00975595;0,0102101;0,00917793;0,00795071;0,00972383;0,00799681;0,00956123;0,0089372;0,00867406;0,00772537;0,0148062;0,0131775;0,0141748;0,0128822;0,0137853;0,0129563;0,0142956;0,0136867;0,0148069;0,0136757;0,0145662;0,014677;0,014004;0,0146622;0,0147387;0,0126372;0,0159289;0,0125025;0,0133777;0,0130191;0,0130291;0,0139469;0,0131875;0,0127438
0,0264158;0,0272297;0,0259809;0,0289179;0,0287195;0,0255869;0,0280565;0,0278406;0,0263767;0,0273663;0,0262579;0,0277064;0,0193492;0,0185375;0,0188994;0,0165788;0,018708;0,0175192;0,0185792;0,0191509;0,0176151;0,020966;0,0185963;0,020625;0,0102211;0,00936628;0,0102572;0,0123223;0,0112672;0,0100172;0,00987205;0,012705;0,00937793;0,0098913;0,0105905;0,00995885;0,00193645;0,0040078;0,00336417;0,00365283;0,00582042;0,00440708;0,00414143;0,00282379;0,00419737;0,00331096;0,0031463;0,0038889;0,00772193;0,00810138;0,00896777;0,0102123;0,00905669;0,00811567;0,00812003;0,00835567;0,00924785;0,00974233;0,00835262;0,00820712;0,0135348;0,0143317;0,0131237;0,0128896;0,0140386;0,0148989;0,0138286;0,0136862;0,0129578;0,0141709;0,015748;0,0154706;0,0150864;0,0143075;0,0145834;0,0122187;0,0147874;0,0141165;0,0141215;0,0131625;0,0133622;0,0137419;0,0144296;0,0126346
0,0275628;0,0274855;0,0256241;0,0283854;0,0266576;0,0272468;0,0256109;0,0285757;0,0269619;0,026607;0,0270765;0,0270231;0,0177776;0,0183516;0,0196619;0,0180057;0,0193906;0,0195993;0,0196781;0,0197862;0,0176518;0,0189168;0,0188681;0,0209365;0,0112736;0,0122651;0,0118389;0,0140893;0,00968893;0,00983988;0,0114957;0,0129878;0,0125658;0,011267;0,0109903;0,0100363;0,00834327;0,00354185;0,00386665;0,00493004;0,0027606;0,00303391;0,00560143;0,00407563;0,00310316;0,0031815;0,00232265;0,00351394;0,00923743;0,00999576;0,00933434;0,00989817;0,00856112;0,00906403;0,00833993;0,00818126;0,00938829;0,0070837;0,00929078;0,00846571;0,0140244;0,0137083;0,014112;0,0154662;0,0148796;0,014561;0,0143089;0,0137795;0,0145072;0,0144405;0,0154646;0,0149149;0,0151363;0,0135853;0,0154768;0,0130606;0,0130353;0,0136638;0,0143327;0,0133231;0,0151112;0,0129432;0,0130681;0,0125481
0,0268421;0,0281461;0,0266154;0,0268481;0,0277182;0,0264353;0,026436;0,0286704;0,0271484;0,0270667;0,0260057;0,0269686;0,020697;0,0193403;0,0165928;0,0187557;0,0187019;0,0168701;0,0207261;0,0189852;0,018928;0,018705;0,0187586;0,021755;0,0106334;0,0138391;0,00895225;0,0151202;0,0108139;0,00980581;0,0106492;0,0116673;0,00959467;0,0106344;0,0122798;0,00970628;0,00218492;0,00207586;0,00444819;0,00561611;0,00567163;0,0037489;0,0028374;0,00257708;0,00372883;0,00383163;0,00463229;0,00426637;0,00850061;0,00876776;0,00822421;0,0090576;0,00851424;0,00883968;0,00993324;0,0077762;0,00654524;0,00707971;0,0076493;0,00802108;0,0142288;0,013123;0,0128871;0,0153389;0,0142714;0,0146614;0,0145488;0,0130559;0,0137928;0,0136847;0,0133033;0,0154505;0,0126373;0,0138298;0,0128205;0,0125259;0,0152525;0,0151373;0,0127362;0,0145713;0,0127111;0,0142797;0,0148463;0,0128935
0,0268532;0,0272379;0,0283315;0,0278073;0,0281528;0,0265139;0,0271597;0,0274789;0,0263779;0,0259027;0,0272891;0,0267951;0,0210084;0,0187153;0,0166285;0,0188905;0,0183505;0,0176657;0,0206704;0,0174227;0,0183434;0,0193125;0,0181668;0,0182741;0,0110173;0,0127902;0,00947105;0,0142968;0,0112728;0,00963972;0,0111689;0,0112054;0,0102299;0,0109685;0,0131296;0,0109119;0,00213895;0,00375698;0,00474877;0,00527091;0,0060419;0,00294847;0,0030499;0,00400266;0,00360207;0,00256032;0,00460872;0,0041899;0,00782173;0,00863967;0,00876194;0,0092847;0,00797171;0,00866432;0,00961496;0,00881321;0,00690656;0,00954792;0,00720772;0,00805304;0,0140974;0,0126411;0,0146568;0,0147389;0,0152138;0,0152342;0,0146744;0,0139546;0,0148271;0,0152548;0,0128403;0,0147704;0,0131518;0,0151468;0,0132729;0,0135517;0,0147843;0,0152801;0,0136443;0,0137744;0,0135144;0,0132079;0,0157018;0,0136701
0,0286061;0,0269103;0,0270769;0,0275903;0,0277015;0,0266299;0,0262448;0,027451;0,0266998;0,0264474;0,0263321;0,0266873;0,0180386;0,0171783;0,0189039;0,0190493;0,0194979;0,0188818;0,0186603;0,0171122;0,0184739;0,0188781;0,0190887;0,0181823;0,0111929;0,0111393;0,00964728;0,0135787;0,00927913;0,00991551;0,0104438;0,0118079;0,0101605;0,0117751;0,0118551;0,011593;0,00662495;0,00388048;0,00505433;0,0048301;0,00435549;0,00402512;0,00380425;0,00439882;0,00336433;0,00339869;0,00528603;0,00445056;0,00915473;0,00815343;0,0103328;0,00881827;0,0076373;0,00937111;0,00826316;0,00949866;0,00781093;0,00860174;0,00765027;0,00798638;0,0131925;0,0134348;0,0146441;0,0147436;0,014302;0,0140604;0,0136994;0,0137706;0,0146355;0,0150455;0,0125579;0,0141532;0,013793;0,0146086;0,0127731;0,0141873;0,0132155;0,0141983;0,0127583;0,0142354;0,0126189;0,0123775;0,0134253;0,0132406
0,0280079;0,0269139;0,026672;0,0262644;0,0270562;0,0268368;0,0269634;0,0277542;0,0251383;0,0267352;0,0265522;0,0272348;0,0201985;0,0167154;0,0177311;0,018191;0,0183887;0,0189757;0,0186664;0,0203325;0,0196321;0,018654;0,0196005;0,0183473;0,0115764;0,0109193;0,0118229;0,0086112;0,0119515;0,0102759;0,00958876;0,0103479;0,0116822;0,0110688;0,011562;0,0111462;0,00299103;0,00406536;0,00377763;0,00368089;0,00441761;0,00452929;0,00451405;0,00494125;0,00468483;0,0028964;0,00402353;0,00347532;0,00926455;0,00799646;0,0115126;0,00920413;0,0088021;0,00937457;0,00996411;0,00853226;0,00967622;0,0101152;0,0087604;0,00930667;0,0142714;0,013919;0,0127324;0,013422;0,0138307;0,0153271;0,0140696;0,0142422;0,0145665;0,0140685;0,0146328;0,0139888;0,0141079;0,0136334;0,0155788;0,0128387;0,0144853;0,014709;0,0120825;0,0143283;0,0137007;0,0129208;0,0125984;0,0146274
0,0272761;0,0270374;0,0277531;0,0269162;0,0281547;0,0257661;0,0270675;0,0275797;0,0252534;0,0267129;0,0266455;0,0274404;0,0192519;0,0174014;0,018636;0,0180575;0,0197594;0,0191965;0,0202008;0,0223993;0,0179051;0,0191441;0,0183648;0,0169304;0,0116096;0,0108757;0,0106486;0,00852112;0,0119069;0,0103644;0,0113849;0,00966447;0,010955;0,00957143;0,00958631;0,0111534;0,00354054;0,00349676;0,00353052;0,00554851;0,00488206;0,00469003;0,00319144;0,0047015;0,00461649;0,00404223;0,00524376;0,00321294;0,00811587;0,00689373;0,0101917;0,00745382;0,00990488;0,00901738;0,00953529;0,00951432;0,00982308;0,00911443;0,00821665;0,00876797;0,0141959;0,0135708;0,0126404;0,012553;0,0146288;0,0160021;0,0136513;0,0128847;0,0157265;0,0147734;0,0149554;0,0142037;0,0147343;0,0138272;0,0135065;0,0135951;0,0131373;0,0141849;0,0140679;0,0133948;0,0138211;0,0138735;0,0125624;0,0138417
0,0289589;0,0282503;0,0271432;0,0279447;0,0282001;0,0261075;0,0286269;0,0253803;0,0281046;0,0274247;0,0258096;0,028002;0,0210901;0,0187111;0,0195511;0,020793;0,0173302;0,0199739;0,0178084;0,0188974;0,0182355;0,017255;0,0169321;0,0193015;0,0108144;0,0136001;0,0112992;0,0104133;0,00975668;0,0102584;0,0106282;0,0105943;0,0113741;0,00996151;0,0106579;0,0117379;0,00477475;0,0043646;0,00522147;0,00396401;0,00421337;0,00352079;0,00272446;0,00506329;0,00482164;0,00476053;0,00422842;0,00353524;0,00917293;0,00981696;0,00840838;0,010205;0,00754024;0,00880309;0,00785708;0,00795647;0,00917564;0,00853796;0,0093192;0,00911788;0,0122306;0,0136764;0,0127741;0,0147087;0,0152313;0,0135132;0,0138986;0,013288;0,0132625;0,0156209;0,0152885;0,0134004;0,0122131;0,0147891;0,0150425;0,0131177;0,0132471;0,0125827;0,0141036;0,0136156;0,0142077;0,0136043;0,01375;0,0138911
0,0251241;0,0289806;0,0270333;0,0268232;0,0257402;0,0283066;0,0258014;0,0279394;0,0254349;0,0273042;0,0270279;0,026265;0,0170766;0,0179406;0,0184793;0,0170326;0,0206232;0,0188225;0,0211353;0,0186603;0,0199531;0,0180248;0,0172109;0,018475;0,0109038;0,0110741;0,0119362;0,0112711;0,012381;0,0103174;0,0112746;0,0116673;0,0102828;0,0101895;0,00993169;0,00999476;0,00327435;0,00362051;0,0072364;0,00411632;0,00304765;0,00385436;0,00244325;0,00296785;0,00287979;0,00452076;0,0056112;0,00385017;0,00870563;0,00836895;0,00829397;0,0074416;0,0107523;0,00789831;0,00877703;0,0100742;0,00882484;0,00810135;0,00864717;0,00804246;0,0161733;0,0157185;0,014803;0,0134508;0,0129507;0,0127985;0,0141895;0,0145471;0,0156692;0,0140911;0,0146317;0,0157307;0,0161106;0,0120797;0,0147418;0,0149293;0,0148565;0,0146521;0,0149771;0,0146793;0,0137401;0,0144322;0,0134412;0,0145974
0,0259675;0,0262962;0,0265328;0,0269494;0,0260187;0,027284;0,0262729;0,0248825;0,0272896;0,0265022;0,0264978;0,026101;0,0192275;0,0195021;0,0175161;0,0182539;0,0185581;0,017645;0,0211574;0,020326;0,0177755;0,0200737;0,018597;0,0193593;0,0102776;0,0103758;0,0117722;0,0108181;0,0128337;0,0129509;0,0129427;0,0109284;0,00998308;0,0127385;0,011468;0,0114358;0,0053425;0,00400285;0,00432815;0,00431219;0,00243081;0,00330033;0,00336232;0,0042887;0,00433959;0,00363522;0,00546443;0,00326575;0,0089322;0,00847992;0,00888138;0,00869467;0,00858471;0,00857313;0,00838378;0,00980371;0,0086185;0,0106052;0,00935234;0,00739258;0,0126436;0,0120077;0,01432;0,0141393;0,0157387;0,0143931;0,0141889;0,0142089;0,0148283;0,0133778;0,0143365;0,0141772;0,0144353;0,0137326;0,0137533;0,0141175;0,0148284;0,0134488;0,0142862;0,0128413;0,0130687;0,0136782;0,0135999;0,0132582
0,0287715;0,0264205;0,0276885;0,0251162;0,028392;0,0274467;0,0269101;0,0287359;0,0254643;0,027429;0,0272598;0,0272171;0,0197712;0,0194449;0,019223;0,0197226;0,0190734;0,0181582;0,0197231;0,0198841;0,0192919;0,0191634;0,019449;0,0175864;0,00949981;0,0107373;0,0107367;0,0116799;0,0110348;0,0134275;0,0116263;0,0107734;0,00981761;0,0123938;0,00992848;0,00990181;0,00518926;0,00330606;0,00382927;0,00468466;0,00396195;0,00602714;0,00578049;0,00313292;0,00427904;0,0036647;0,0041221;0,0042669;0,00930746;0,00774292;0,00963658;0,0106411;0,00778138;0,0108042;0,00901748;0,00927435;0,00836655;0,0105299;0,00820386;0,0102897;0,0141237;0,0130212;0,0165225;0,0146708;0,0135722;0,0128066;0,014842;0,012901;0,0140033;0,0127137;0,0144098;0,0133396;0,013409;0,0133819;0,0141168;0,0135209;0,013233;0,0134289;0,0142223;0,0153799;0,0142149;0,0134179;0,0169472;0,0140028
0,0269125;0,0281558;0,0287446;0,0264382;0,0263528;0,0256475;0,0283296;0,0282771;0,0290459;0,0281427;0,0268852;0,0260511;0,0166874;0,0191605;0,0185065;0,0212024;0,0182272;0,0180053;0,0199705;0,0193721;0,0193026;0,019503;0,0201579;0,019338;0,010834;0,0103463;0,0122998;0,0115833;0,0108578;0,0128349;0,0101768;0,011973;0,0101059;0,00992987;0,00990986;0,0114948;0,00396414;0,002265;0,00200349;0,00580065;0,00598446;0,00325274;0,00317598;0,00313172;0,00359;0,00381351;0,00446312;0,00369811;0,00934514;0,00820685;0,00840016;0,00745856;0,0106954;0,00733101;0,0107279;0,00901456;0,00826254;0,00859922;0,00764054;0,00986688;0,0144165;0,0152078;0,0157411;0,0136758;0,0152161;0,0134921;0,0136213;0,0140501;0,0157917;0,0145369;0,0153736;0,0128764;0,0125459;0,0118603;0,0162829;0,0135084;0,014045;0,0154205;0,0149918;0,0138583;0,0134822;0,0148053;0,0144266;0,0140837
0,0253223;0,0272179;0,0259443;0,025277;0,0273523;0,0260947;0,0277165;0,0261693;0,0255083;0,0279505;0,0264239;0,0273961;0,0199758;0,0189539;0,0198911;0,0182804;0,0177585;0,0193813;0,019007;0,0198318;0,018922;0,019053;0,01827;0,017899;0,0101028;0,00952922;0,010876;0,0101037;0,0113156;0,0112352;0,0122081;0,0107833;0,0106583;0,0103323;0,0101171;0,0094659;0,00322196;0,00375395;0,00437525;0,00332953;0,0027011;0,00384638;0,00478428;0,00635821;0,00264687;0,00365506;0,00276201;0,00427143;0,0084118;0,00928972;0,0087414;0,00844258;0,00742582;0,00885892;0,00886166;0,00976663;0,00927003;0,00813447;0,011118;0,00931374;0,0142986;0,0142291;0,0143885;0,0143575;0,0124944;0,0135405;0,0126556;0,0129421;0,0146561;0,0147687;0,0152274;0,0156903;0,0153381;0,0139915;0,0133085;0,0154928;0,0127591;0,0142665;0,0136929;0,0142187;0,0144589;0,0138089;0,0153638;0,0130123
