"X1.lambda";"X2.lambda";"X3.lambda";"X4.lambda"
0,0791152;0,0806604;0,0781962;0,0803456
0,0800359;0,0793406;0,0782514;0,0789936
0,0801792;0,0799548;0,0798185;0,0796321
0,0801243;0,0813169;0,0814155;0,0786326
0,0783504;0,0786013;0,0800051;0,079732
0,0787151;0,0813677;0,0798197;0,0797553
0,0814297;0,0798132;0,0786992;0,0804343
0,0798791;0,0799947;0,0810358;0,080137
0,0803601;0,0795708;0,0790815;0,0798405
0,0788684;0,0803094;0,0805004;0,0791916
0,0812063;0,0797038;0,0790359;0,0812151
0,078702;0,0802116;0,0808177;0,0781006
0,0807599;0,0793472;0,0781492;0,081946
0,0792407;0,0807378;0,0817842;0,0819819
0,0808501;0,0794282;0,0793532;0,0783325
0,0799596;0,0794474;0,0797791;0,0809667
0,0802048;0,0794758;0,0802234;0,0808403
0,0800087;0,0794764;0,0789303;0,0804684
0,0798959;0,081377;0,0803709;0,0798695
0,0811416;0,0790243;0,0790596;0,0794807
0,0826684;0,0804825;0,0815774;0,0798618
0,0808216;0,0793538;0,0783118;0,0797964
0,080814;0,0796335;0,0817236;0,0805738
0,0791417;0,0796384;0,0781245;0,0792891
0,0789878;0,0806202;0,0818325;0,0796056
0,080531;0,0793723;0,0787666;0,0803809
0,0791232;0,0791511;0,0800771;0,0813603
0,0794208;0,0806592;0,0794291;0,080241
0,0802575;0,0796815;0,0805066;0,0804787
0,0790882;0,0789398;0,0795927;0,079332
0,0792605;0,0803291;0,0802379;0,0811872
0,0796822;0,0795584;0,0791044;0,0788596
0,0804197;0,0806868;0,0789184;0,0795749
0,079036;0,0803547;0,0825632;0,0804967
0,0795597;0,0776523;0,0787049;0,0808573
0,0804225;0,0808996;0,0814602;0,0796668
0,0798387;0,0787362;0,0790922;0,08018
0,0794823;0,0781688;0,0809103;0,0796182
0,0803554;0,0812161;0,0797295;0,081642
0,0794205;0,0796654;0,0797134;0,0782592
0,0811157;0,080385;0,078781;0,0793818
0,0788031;0,0800243;0,0806212;0,0805712
0,0783166;0,0805678;0,0816994;0,0806184
0,0816388;0,0793518;0,0801784;0,0793773
0,0774603;0,0804413;0,0797924;0,0812975
0,0823211;0,0803213;0,0801203;0,0790557
0,0777778;0,0800708;0,0795112;0,0816285
0,0818686;0,0796271;0,080968;0,08082
0,0788895;0,0813841;0,0784761;0,0793865
0,0819596;0,0777756;0,0814122;0,0804237
0,0789352;0,0799495;0,0802561;0,079525
0,0791562;0,0802418;0,0796745;0,0804624
0,0806354;0,0804282;0,0802289;0,0796413
0,0793009;0,079932;0,0804314;0,0803405
0,0804229;0,0802168;0,0800424;0,0789461
0,0807849;0,0796927;0,0804215;0,080263
0,0770283;0,0807854;0,0796143;0,0795597
0,0828238;0,078985;0,0791285;0,0810078
0,0794022;0,0803035;0,0805961;0,0800523
0,080613;0,0793948;0,0784055;0,0806888
0,0794428;0,0783277;0,0808724;0,0796616
0,0795683;0,0790722;0,0810935;0,0801578
0,0790025;0,0810901;0,078165;0,080803
0,0808443;0,0793087;0,0784183;0,0788461
0,0800544;0,0804963;0,0818657;0,080788
0,0791173;0,0792024;0,0803624;0,079385
0,0806961;0,0790848;0,0799446;0,078763
0,0789484;0,0804746;0,0805759;0,0783488
0,0813757;0,0794553;0,0782153;0,0812109
0,0811895;0,0803621;0,0802199;0,0783718
0,0790469;0,07995;0,0800913;0,0815001
0,0811356;0,0806109;0,0814517;0,078746
0,080858;0,0805609;0,0789302;0,0809484
0,078992;0,0800001;0,0805526;0,0795729
0,0812389;0,0796081;0,0794459;0,0806351
0,0785077;0,0798972;0,0799963;0,078534
0,0807453;0,0801556;0,079587;0,0799308
0,0791498;0,0796269;0,080283;0,0798337
0,0790319;0,0802404;0,0798354;0,080012
0,0802972;0,0798207;0,0802279;0,0798222
0,0792078;0,0799371;0,0796607;0,0800257
0,0798823;0,0799375;0,0803503;0,0804333
0,0794232;0,0810909;0,0798089;0,0808881
0,0807754;0,0798617;0,0805019;0,078943
0,0787686;0,0800629;0,0789133;0,0807366
0,0801308;0,0801839;0,0801009;0,0786586
0,0781499;0,0802555;0,0801272;0,0815417
0,0808887;0,0797789;0,0794025;0,0777756
0,0795496;0,0793793;0,0809623;0,0821564
0,0800543;0,0804892;0,0790592;0,081439
0,0800613;0,0803607;0,080789;0,0810235
0,0815446;0,0782535;0,0799228;0,0796021
0,0803698;0,0787286;0,0797083;0,0809142
0,0792191;0,0813022;0,0802473;0,0797318
0,0793033;0,0786666;0,0806066;0,0799944
0,077929;0,0793767;0,0790136;0,0792239
0,0782985;0,080414;0,0801367;0,0809115
0,0811017;0,0798482;0,0788962;0,0798333
0,0810252;0,0803072;0,0807698;0,0799613
0,0796182;0,0793926;0,0791867;0,0810324
0,0796063;0,078592;0,0807824;0,0782943
0,0795328;0,0785895;0,0790247;0,0821507
0,0795565;0,0807137;0,0809315;0,0795835
0,0799132;0,0799439;0,0798588;0,0808545
0,0800634;0,0798101;0,0792963;0,0796793
0,07975;0,0811179;0,0796561;0,0800206
0,0812247;0,0807894;0,0789959;0,0795469
0,0787744;0,0791611;0,079217;0,0803178
0,080454;0,079988;0,0807672;0,0795749
0,0794939;0,0798935;0,0811105;0,0810612
0,0790423;0,0807271;0,080119;0,0780903
0,0808004;0,079557;0,0794867;0,0817539
0,0788123;0,080172;0,0800371;0,0798146
0,0801953;0,0795889;0,0797018;0,0800095
0,07923;0,0807917;0,0805464;0,0793001
0,0822108;0,0796029;0,0794211;0,0794766
0,0784794;0,0802504;0,0794957;0,0798169
0,0785589;0,0802982;0,0802225;0,0801135
0,0793049;0,0794881;0,0796318;0,0807679
0,079806;0,0808715;0,0785125;0,08006
0,0786453;0,0794045;0,0807827;0,0797215
0,0813234;0,0798273;0,0797513;0,0799907
0,0811572;0,0800263;0,0803768;0,0782114
0,0791404;0,0798771;0,0793438;0,0817426
0,0800594;0,0793589;0,0804179;0,0813308
0,0790853;0,0802542;0,0794046;0,0784793
0,0807517;0,0801014;0,0795689;0,0789837
0,0790782;0,0810317;0,080523;0,0809661
0,0803452;0,0792596;0,0801692;0,0806863
0,0796319;0,0805191;0,0798716;0,0795061
0,0805151;0,0790509;0,0800195;0,0801473
0,0794333;0,0803249;0,079926;0,0796342
0,0811513;0,0795749;0,0800112;0,0793661
0,0788753;0,080384;0,0798924;0,0798755
0,081836;0,0813026;0,0797947;0,0790922
0,0786057;0,0786376;0,0801616;0,0817716
0,0804353;0,0788954;0,0795501;0,0800006
0,078769;0,0810586;0,079811;0,0801654
0,0808314;0,0802831;0,0798051;0,0797304
0,0807448;0,0788523;0,0800107;0,0799303
0,0803301;0,0817279;0,0787606;0,0801598
0,0799084;0,0797038;0,0791337;0,0793312
0,0806917;0,0806568;0,0788081;0,0805885
0,0802487;0,0812869;0,0811316;0,079358
0,0796361;0,0807724;0,0809918;0,0805029
0,0801426;0,0790891;0,0789211;0,0803803
0,0793526;0,0802212;0,0808952;0,0795396
0,0790892;0,0800123;0,0809055;0,0811578
0,0817234;0,0789653;0,0811273;0,0782889
0,0796401;0,0802249;0,0801893;0,079393
0,0788995;0,0796307;0,0799265;0,0790033
0,0811067;0,0787234;0,0796135;0,0815363
0,0802815;0,0795071;0,079135;0,0789127
0,0795908;0,0814355;0,0792572;0,0806842
0,0796778;0,0801257;0,0788395;0,0786812
0,0797163;0,0803339;0,081022;0,0813312
0,0799227;0,0792642;0,0798453;0,0797823
0,0803032;0,0806552;0,0792268;0,0806653
0,0795915;0,0791091;0,0811801;0,0789486
0,0793638;0,0796654;0,0788015;0,0809369
0,0804133;0,0804106;0,0800454;0,0792984
0,0794454;0,0795988;0,0796916;0,0779291
0,0803656;0,0797795;0,0803593;0,082598
0,0788412;0,0809156;0,0794377;0,077348
0,0805011;0,0794468;0,0820527;0,0809552
0,0797154;0,0808401;0,0816431;0,0786534
0,0801576;0,0784719;0,0786416;0,0787439
0,0792259;0,0798492;0,0810983;0,0801271
0,0810285;0,0798148;0,0807134;0,079436
0,0794557;0,0798175;0,0791539;0,0809192
0,0798963;0,0795365;0,0806999;0,0799527
0,0796985;0,0800477;0,0810559;0,0798836
0,080197;0,080317;0,0788993;0,0781878
0,0786815;0,0796458;0,0809725;0,081429
0,0809035;0,0801227;0,0789077;0,0779705
0,0795834;0,0797978;0,0809749;0,0792003
0,0807094;0,0803712;0,0777144;0,0808511
0,0820335;0,0790978;0,0822359;0,080325
0,0779181;0,0799679;0,0796185;0,081356
0,0814364;0,0794961;0,0806771;0,0787443
0,079988;0,0812652;0,079098;0,0811361
0,080241;0,079641;0,0805986;0,0787433
0,0797416;0,0802453;0,0816775;0,0811377
0,0803959;0,0801868;0,0786776;0,0797819
0,0797781;0,0805944;0,0803074;0,0802181
0,0811129;0,0784614;0,0796387;0,0795819
0,0788638;0,0816597;0,0810892;0,0791683
0,0789434;0,0808069;0,0787737;0,0805169
0,0809378;0,0796499;0,0800425;0,0793845
0,0807635;0,080347;0,0805047;0,0805963
0,0805504;0,0814714;0,0803194;0,0807
0,0791831;0,080092;0,0804304;0,0792428
0,0804304;0,079529;0,078656;0,0809383
0,0799281;0,0817302;0,0797415;0,0801674
0,0792841;0,0780805;0,078758;0,080216
0,080682;0,0818552;0,0812285;0,07954
0,079208;0,0782569;0,0794351;0,0804038
0,079714;0,0816791;0,0800119;0,0789952
0,0813307;0,078233;0,0789862;0,0815402
0,0783985;0,0809909;0,082344;0,0788285
0,0819792;0,0790973;0,0780324;0,0788963
0,0798733;0,0810872;0,0808875;0,0800396
0,0790167;0,078761;0,0788567;0,0798024
0,079579;0,0818454;0,0824759;0,0779001
0,0803503;0,0802985;0,0775376;0,0817951
0,0782823;0,079417;0,0781468;0,0804166
0,0819556;0,0800815;0,0818097;0,0794255
0,0776105;0,0814387;0,0784697;0,0804833
0,0815944;0,0821652;0,0815689;0,0793588
0,0785416;0,0777497;0,0790804;0,0798781
0,0798939;0,082386;0,0813684;0,0792573
0,0801915;0,0789685;0,0785923;0,0808536
0,0797993;0,079806;0,0782606;0,0795802
0,079552;0,0800792;0,0815642;0,0802051
0,0810668;0,080753;0,0792184;0,0815321
0,0793866;0,0785282;0,0809657;0,0785094
0,0805018;0,0815462;0,0791546;0,0799959
0,0790615;0,0786273;0,0807078;0,0811375
0,0799649;0,0798989;0,0783895;0,080314
0,08079;0,0798721;0,0791057;0,0798038
0,081274;0,0808217;0,0797461;0,0801835
0,079549;0,0802688;0,0796964;0,0799939
0,0809607;0,0796138;0,0797437;0,0803571
0,0799046;0,0797499;0,0798648;0,0787118
0,0799196;0,0796338;0,0801746;0,0802085
0,0794932;0,0801055;0,0792904;0,0808466
0,0804567;0,0796832;0,080593;0,0794367
0,080953;0,0807798;0,0790383;0,0805847
0,0796413;0,0792884;0,0786795;0,0799378
0,0801802;0,0791198;0,0815032;0,0798685
0,0790414;0,0813013;0,0784273;0,0812305
0,0789551;0,0806311;0,0816767;0,079251
0,0800318;0,0796849;0,0815528;0,0807133
0,0789492;0,0807512;0,0783634;0,0793772
0,0791345;0,0785918;0,0803492;0,0805165
0,0804683;0,0810153;0,0806708;0,0781236
0,0797477;0,0803473;0,0797265;0,0820167
0,0798125;0,0800511;0,0804786;0,0785481
0,0799879;0,0816076;0,0797671;0,0811343
0,0800193;0,0795923;0,0797332;0,0794868
0,0798004;0,0812691;0,0788961;0,0797861
0,080085;0,0783217;0,0811899;0,0797495
0,0798779;0,0815962;0,0784858;0,0801706
0,079181;0,0793591;0,0814695;0,0795826
0,0805227;0,0783642;0,0781553;0,0802167
0,0812684;0,0789346;0,0812016;0,0805643
0,0796921;0,0789403;0,0786987;0,0807559
0,0795307;0,0810789;0,0795433;0,0798606
0,0797632;0,0798855;0,0803269;0,0804417
0,0807287;0,0806022;0,0789445;0,0805882
0,0799367;0,0798437;0,08138;0,0793865
0,079971;0,0797808;0,0792968;0,07852
0,0807219;0,0800624;0,0801501;0,0806175
0,0813983;0,0801057;0,0804229;0,0792938
0,0785956;0,0802499;0,0816219;0,079845
0,0816979;0,0799228;0,0782591;0,079941
0,0815512;0,0811612;0,0797633;0,0800119
0,0792442;0,078812;0,0790833;0,079309
0,0803242;0,0798728;0,0801525;0,0806133
0,0797695;0,0805297;0,0799872;0,0804694
0,0798277;0,0795361;0,0800954;0,0787016
0,0806707;0,0805511;0,0802656;0,0806143
0,079312;0,0806903;0,07988;0,080376
0,0802309;0,079274;0,0809205;0,0785867
0,0796846;0,0801418;0,0787707;0,0816012
0,0800569;0,0802167;0,0809856;0,078392
0,0797917;0,0793171;0,0792802;0,0824604
0,0801019;0,0779386;0,0806818;0,0777415
0,0811381;0,0815382;0,0791633;0,0826767
0,0786294;0,0796285;0,0807244;0,0774165
0,0807383;0,0795327;0,0797886;0,0799747
0,0800006;0,0800737;0,080895;0,0799315
0,080016;0,0794584;0,0799988;0,0789653
0,080675;0,0794;0,0806033;0,0797619
0,0805067;0,0796291;0,0798491;0,0798111
0,0798435;0,080699;0,0787625;0,0785058
0,0781483;0,0794426;0,0810053;0,0814069
0,0817591;0,0796086;0,0810879;0,0803065
0,0783223;0,0813355;0,0804495;0,079778
0,0795914;0,079072;0,0785129;0,080619
0,0798582;0,0817978;0,0801616;0,0802643
0,078655;0,0803101;0,0796175;0,0798963
0,0811166;0,079278;0,0798773;0,0801594
0,0791016;0,0808145;0,0808565;0,0789624
0,0807915;0,0792404;0,0800076;0,0810204
0,0782572;0,0806593;0,0787611;0,0802098
0,0797176;0,0786743;0,0811655;0,0790913
0,0798509;0,0813382;0,0781474;0,0823269
0,0799917;0,0788839;0,081696;0,0781792
0,0797782;0,0800049;0,078627;0,079805
0,0780858;0,0798126;0,0782578;0,0806186
0,0818894;0,07984;0,0786617;0,080551
0,0810336;0,080828;0,0808076;0,0798611
0,0791116;0,0791558;0,0794652;0,0792645
0,0805849;0,0788546;0,0802993;0,0803086
0,0788886;0,0811714;0,0796368;0,0804354
0,081121;0,0806842;0,0778272;0,0793465
0,0791392;0,0790801;0,0807573;0,0802347
0,0808226;0,0806643;0,0794276;0,0804188
0,079226;0,079684;0,0801497;0,0805938
0,0806826;0,0813858;0,0803287;0,0782942
0,0802285;0,0786008;0,0784696;0,0784147
0,0798415;0,079819;0,0797494;0,0785033
0,0809769;0,0786113;0,0799883;0,0809512
0,079775;0,081234;0,0804507;0,0804984
0,0800108;0,0786578;0,0804543;0,0794951
0,0798302;0,0811925;0,0794215;0,0815316
0,0806719;0,0784645;0,0806416;0,0783517
0,0800004;0,0810001;0,0807009;0,0782292
0,0803682;0,0783463;0,0804516;0,0813877
0,0796767;0,0817128;0,0796024;0,0786406
0,0795712;0,0783758;0,0803101;0,0810966
0,0816791;0,0809991;0,0791179;0,0802427
0,0784335;0,0789767;0,0810004;0,0783324
0,0805632;0,0809228;0,0798349;0,0814543
0,0803559;0,0810827;0,0798874;0,0786561
0,0787773;0,0809016;0,0803602;0,0798325
0,0779908;0,0785578;0,0794603;0,0786098
0,0817689;0,079782;0,0802504;0,0791395
0,0784851;0,0806521;0,079546;0,0805351
0,0806654;0,0792588;0,0811462;0,0790869
0,0792304;0,0807153;0,0802342;0,0797143
0,0803284;0,0790803;0,0790715;0,0798569
0,0822447;0,0807087;0,0805358;0,079094
0,0792508;0,0789253;0,0799397;0,0791826
0,0801245;0,080337;0,0804186;0,0803413
0,0802393;0,0801091;0,0808261;0,0804719
0,0801638;0,0797535;0,0802384;0,0794607
0,0795586;0,0799922;0,0801107;0,0785387
0,0801378;0,0798576;0,0808102;0,0815556
0,0796873;0,0793706;0,0796358;0,0783084
0,0804888;0,0801199;0,0801102;0,0811285
0,0798156;0,0805904;0,0787397;0,0785502
0,0798771;0,0796053;0,0813564;0,0809017
0,0800423;0,0773207;0,0795021;0,0796615
0,0798175;0,0825096;0,078987;0,0802005
0,0805752;0,0816337;0,0805075;0,0798337
0,0795906;0,0794185;0,0795962;0,0800916
0,080277;0,0807393;0,0808178;0,079573
0,0806582;0,0783777;0,0791692;0,0795875
0,0806415;0,081282;0,080001;0,0803281
0,0796064;0,0784142;0,0799304;0,078981
0,079577;0,0790209;0,0801612;0,0802983
0,0805093;0,0808057;0,0802256;0,0798375
0,0798427;0,0790491;0,0796082;0,0802576
0,0803831;0,0808836;0,0802395;0,0796399
0,0801683;0,0788519;0,079873;0,0802552
0,079966;0,0801857;0,0800863;0,0796672
0,0794646;0,0813453;0,0799224;0,0794959
0,0803907;0,0808164;0,0798022;0,0806218
0,0785652;0,0798777;0,079287;0,0803377
0,0813169;0,0810811;0,0814354;0,0796567
0,0787124;0,0781666;0,0772419;0,0799656
0,081744;0,0800516;0,0802942;0,0799727
0,0781967;0,0803046;0,079422;0,0799691
0,0804113;0,0789901;0,0796153;0,0798698
0,0789753;0,080931;0,0807409;0,0809351
0,0816371;0,0772335;0,0793894;0,0794613
0,0781704;0,0802905;0,0806002;0,0787614
0,078982;0,0806432;0,0793867;0,0811388
0,0812524;0,080341;0,0805381;0,0797106
0,0816326;0,081168;0,0796762;0,0795902
0,0795029;0,0790712;0,0816323;0,0802945
0,0798181;0,0812021;0,0788729;0,0794851
0,0803117;0,0794328;0,0813503;0,0805516
0,0804634;0,0796573;0,0810425;0,0794155
0,0791215;0,0803647;0,0788266;0,0794442
0,0809196;0,0797107;0,0802076;0,0802037
0,079654;0,0807632;0,0797549;0,0807242
0,0796575;0,0798355;0,0800219;0,0778168
0,0801846;0,0801567;0,0796091;0,0817076
0,0801844;0,0801312;0,0809477;0,0789391
0,079824;0,0814804;0,0781059;0,0810162
0,0800717;0,077378;0,0819634;0,0819723
0,0806606;0,0827582;0,0796872;0,082048
0,0812891;0,076692;0,0809024;0,0788613
0,0803695;0,0824529;0,0795806;0,0810815
0,0798217;0,0802489;0,0804074;0,081778
0,0800923;0,0792759;0,079717;0,0809247
0,0806059;0,0787965;0,0799353;0,0785588
0,0796927;0,081024;0,0796795;0,0807246
0,0803019;0,0795393;0,0809249;0,0796147
0,0803687;0,0805266;0,0814768;0,0802656
0,0796581;0,0792902;0,0808498;0,0801479
0,0810005;0,0803186;0,0790453;0,0801493
0,079946;0,0795281;0,0797818;0,0799581
0,0794918;0,079074;0,0814444;0,079945
0,0802305;0,0802033;0,0784495;0,0803905
0,0791408;0,0793474;0,0808826;0,0813882
0,0801807;0,0803752;0,0790298;0,0783352
0,0810174;0,0792003;0,078315;0,0815711
0,0789832;0,0787352;0,0810886;0,0781901
0,0812166;0,0812204;0,0773489;0,0798054
0,0813439;0,0826043;0,079045;0,0798321
0,0786394;0,0770431;0,0802866;0,080144
0,0809668;0,0821991;0,079539;0,0810247
0,0808692;0,0785149;0,0788773;0,0786114
0,0795236;0,0806982;0,0813253;0,0809033
0,080302;0,0807628;0,0800237;0,0793833
0,0800346;0,0791214;0,0799562;0,0809036
0,0798722;0,079935;0,0803914;0,079353
0,0799638;0,079695;0,080057;0,0806366
0,0804272;0,0801874;0,0790315;0,080132
0,0796328;0,0797912;0,0806543;0,0813713
0,0807333;0,0813508;0,0799164;0,0821358
0,0802203;0,0785294;0,0797734;0,0778267
0,0804503;0,0789469;0,080967;0,081911
0,0794402;0,081436;0,0789561;0,0787011
0,0804496;0,0786659;0,0819868;0,078804
0,0792471;0,0796312;0,0802455;0,081488
